player_id,total_playtime_hours,number_of_sessions,avg_session_time_minutes,purchases_made,level_achieved,days_since_last_login,churned
player_632,29.86,71,38.3,2,14,57,0
player_633,70.91,61,43.74,1,29,7,1
player_634,13.05,53,44.69,2,4,23,0
player_635,19.68,51,39.08,0,3,32,0
player_636,111.2,41,49.72,2,15,14,0
player_637,61.22,44,41.95,3,87,44,0
player_638,47.84,48,45.83,2,61,55,1
player_639,141.86,56,36.35,1,87,30,1
player_640,31.87,53,22.82,6,93,45,0
player_641,70.8,44,35.87,2,55,43,0
player_642,74.34,57,37.57,3,73,55,0
player_643,95.8,72,44.85,2,58,12,0
player_644,11.63,58,51.34,0,28,56,0
player_645,31.7,50,49.95,1,91,27,1
player_646,42.56,56,50.42,1,15,31,1
player_647,94.77,46,34.89,1,16,16,0
player_648,46.47,63,39.37,2,93,12,0
player_649,74.44,47,45.12,2,16,15,1
player_650,10.62,54,63.99,2,53,24,1
player_651,26.23,47,75.1,3,23,11,1
player_652,82.96,52,38.81,3,41,22,0
player_653,29.06,46,33.75,3,71,1,0
player_654,33.74,55,33.13,2,46,12,0
player_655,93.78,38,35.5,0,75,57,1
player_656,15.9,35,56.92,2,89,53,1
player_657,19.41,45,52.32,2,69,7,0
player_658,9.51,44,24.24,2,21,49,1
player_659,96.24,46,27.77,0,47,53,0
player_660,66.8,60,54.47,4,12,4,0
player_661,65.65,52,65.74,1,10,26,1
player_662,25.63,57,55.23,1,44,24,0
player_663,8.79,40,36.36,5,57,0,1
player_664,6.34,49,37.19,0,46,59,1
player_665,83.37,42,48.0,1,43,47,1
player_666,50.12,59,52.95,2,83,6,0
player_667,57.02,44,50.03,2,2,47,0
player_668,41.13,44,26.29,4,96,15,0
player_669,17.41,52,47.18,2,83,29,1
player_670,26.6,44,49.21,4,36,53,1
player_671,13.77,52,51.59,3,65,19,1
player_672,12.19,56,43.36,3,60,20,1
player_673,63.11,52,65.69,0,21,26,0
player_674,7.0,52,48.3,2,21,49,0
player_675,13.86,48,33.28,3,70,1,1
player_676,27.86,52,44.05,2,78,39,1
player_677,36.13,27,42.4,1,70,57,1
player_678,9.39,37,28.16,1,74,7,1
player_679,46.05,43,30.93,1,16,44,0
player_680,39.46,43,58.91,1,48,18,1
player_681,82.42,47,40.73,1,85,48,1
player_682,36.59,44,64.87,0,50,27,0
player_683,49.42,49,42.45,4,85,29,1
player_684,18.29,55,54.91,0,64,41,1
player_685,18.98,55,56.23,3,6,36,0
player_686,10.43,52,50.91,2,95,12,0
player_687,18.45,54,40.53,3,96,13,1
player_688,26.28,45,59.13,3,53,5,0
player_689,77.04,52,36.49,2,93,54,0
player_690,16.08,50,48.72,2,72,58,1
player_691,125.06,46,60.94,2,42,50,1
player_692,52.52,48,53.89,1,61,24,0
player_693,45.2,52,42.35,3,91,47,0
player_694,34.48,45,39.71,1,7,17,0
player_695,29.68,43,57.01,3,28,2,1
player_696,20.91,61,61.64,3,1,8,1
player_697,9.0,46,36.94,1,77,52,1
player_698,16.59,45,48.61,1,31,5,1
player_699,96.09,42,52.89,3,83,42,0
player_700,50.29,67,45.28,1,20,11,1
player_701,95.53,51,46.78,1,55,44,0
player_702,20.46,53,54.18,0,81,22,1
player_703,13.4,41,38.77,1,66,26,0
player_704,34.22,47,49.51,0,55,49,1
player_705,17.14,59,42.57,2,14,45,0
player_706,39.74,55,46.35,0,16,3,0
player_707,7.14,63,59.43,0,45,13,1
player_708,3.81,41,56.42,2,39,20,1
player_709,43.95,55,40.43,0,5,25,0
player_710,97.85,42,46.71,2,41,4,1
player_711,45.37,54,59.17,3,46,56,1
player_712,49.93,52,38.29,0,38,21,1
player_713,35.33,48,41.2,2,97,43,1
player_714,37.9,51,58.36,4,25,25,0
player_715,8.53,42,44.98,1,95,45,1
player_716,17.72,54,32.48,3,85,57,1
player_717,76.52,42,51.34,2,67,57,1
player_718,25.81,48,47.27,0,14,48,1
player_719,75.49,47,54.56,2,65,40,1
player_720,37.13,53,50.37,2,42,18,1
player_721,38.54,47,52.37,3,98,22,1
player_722,25.97,44,39.8,1,99,16,0
player_723,55.16,56,54.52,4,68,6,0
player_724,64.64,42,66.75,2,74,20,0
player_725,16.88,38,36.64,2,4,40,1
player_726,9.42,50,38.42,1,66,32,1
player_727,4.85,55,54.71,2,50,5,0
player_728,48.25,40,46.09,1,47,10,1
player_729,44.41,47,37.18,2,10,34,1
player_730,148.03,65,35.65,2,99,19,0
player_731,35.49,47,74.52,4,47,46,1
player_732,30.84,64,30.01,0,38,40,0
player_733,40.73,44,34.76,3,74,34,1
player_734,42.35,62,50.88,3,94,6,0
player_735,29.02,51,35.55,0,10,25,0
player_736,17.38,57,46.73,2,52,29,0
player_737,34.07,58,32.16,2,97,22,1
player_738,33.1,47,43.16,1,94,54,0
player_739,32.69,46,42.25,2,59,4,0
player_740,59.22,36,37.88,3,66,16,1
player_741,33.6,47,47.32,1,16,14,1
player_742,9.64,54,39.07,0,72,33,0
player_743,19.94,43,51.43,0,13,47,1
player_744,28.74,37,35.85,2,93,38,0
player_745,34.82,49,49.94,3,3,30,0
player_746,48.97,41,51.96,0,74,2,1
player_747,35.03,47,51.87,1,93,18,0
player_748,3.92,57,57.56,2,51,29,1
player_749,10.84,56,29.99,1,83,0,1
player_750,51.35,50,32.74,3,27,21,1
player_751,28.12,33,29.46,3,6,4,1
player_752,37.32,46,49.25,1,70,29,1
player_753,25.37,48,35.36,2,36,10,0
player_754,19.87,42,40.66,4,96,56,1
player_755,26.12,61,52.19,2,65,47,1
player_756,37.65,40,53.55,0,90,1,1
player_757,33.41,49,21.83,2,61,36,1
player_758,64.35,39,45.58,4,29,47,1
player_759,7.81,62,39.75,6,90,51,0
player_760,9.03,56,47.49,0,48,49,0
player_761,27.86,36,45.86,3,34,28,0
player_762,49.36,51,43.06,3,88,59,0
player_763,57.03,40,61.82,4,35,14,0
player_764,20.55,45,48.61,4,65,57,1
player_765,1.21,52,39.31,0,14,56,1
player_766,21.13,51,41.8,1,87,9,0
player_767,44.51,45,26.73,3,79,58,0
player_768,32.94,51,27.55,3,80,59,1
player_769,50.64,55,40.12,0,54,53,1
player_770,74.76,50,48.34,2,12,49,1
player_771,29.41,49,56.34,0,82,19,0
player_772,23.15,47,34.55,1,5,29,1
player_773,15.31,45,50.23,1,77,36,1
player_774,8.98,43,61.96,2,3,32,1
player_775,6.62,45,58.02,5,43,41,1
player_776,18.87,57,51.78,3,39,23,0
player_777,68.04,42,31.11,0,39,45,0
player_778,54.08,45,38.84,5,44,3,0
player_779,22.26,46,53.4,3,48,6,0
player_780,125.82,45,50.86,4,78,25,0
player_781,20.01,51,50.96,2,53,31,0
player_782,79.51,47,53.58,0,73,40,1
player_783,92.09,66,41.29,3,48,28,0
player_784,46.68,58,40.18,3,98,47,1
player_785,18.72,44,86.0,0,21,50,1
player_786,24.76,43,47.44,0,43,39,1
player_787,38.33,48,58.06,1,44,37,1
player_788,9.25,57,44.54,3,33,30,0
player_789,14.01,47,47.78,0,68,23,0
player_790,12.95,53,41.44,1,31,34,0
player_791,49.2,41,46.23,6,54,34,1
player_792,74.28,52,30.98,0,35,3,1
player_793,55.56,48,54.16,5,17,11,0
player_794,66.23,43,78.44,5,83,7,1
player_795,17.36,53,46.9,2,59,20,0
player_796,25.68,59,26.59,2,93,50,1
player_797,27.27,60,36.95,3,43,40,0
player_798,46.54,54,60.59,1,97,12,0
player_799,19.33,45,31.85,2,34,42,1
player_800,63.49,50,49.13,2,67,58,0
player_801,90.42,55,56.97,1,87,4,1
player_802,48.24,53,50.05,1,65,11,1
player_803,24.77,59,26.81,3,46,10,0
player_804,16.02,43,39.68,2,20,37,1
player_805,12.98,44,55.01,5,93,17,0
player_806,3.98,45,35.48,2,20,23,0
player_807,27.94,52,49.07,2,48,24,0
player_808,26.68,50,35.51,2,9,18,1
player_809,60.85,51,52.04,2,70,41,1
player_810,20.43,51,46.41,2,16,2,0
player_811,29.2,47,48.62,2,90,59,0
player_812,41.17,49,37.98,3,61,18,1
player_813,47.69,53,35.59,1,6,50,0
player_814,56.14,48,22.07,2,52,37,0
player_815,38.23,43,38.0,2,48,19,0
player_816,9.81,45,40.71,2,20,0,0
player_817,44.75,46,49.74,2,62,24,1
player_818,19.19,50,26.45,4,50,26,0
player_819,76.62,66,61.45,3,74,0,0
player_820,33.89,40,37.74,5,79,31,0
player_821,39.94,46,40.6,1,99,38,0
player_822,155.74,56,50.16,3,12,15,1
player_823,56.81,50,41.57,3,10,16,1
player_824,44.18,59,50.59,0,45,18,1
player_825,29.88,46,37.67,4,16,30,1
player_826,10.66,44,37.94,5,31,56,0
player_827,28.22,52,41.71,2,85,32,0
player_828,15.84,49,38.95,3,15,19,0
player_829,97.71,50,47.41,2,29,32,1
player_830,44.6,45,56.79,2,62,45,0
player_831,74.76,55,21.5,1,41,48,1
player_832,19.94,46,56.14,2,11,26,1
player_833,16.9,47,48.06,0,8,1,0
player_834,53.03,47,59.41,3,3,46,1
player_835,15.27,47,48.12,2,18,15,0
player_836,23.27,50,51.11,2,91,45,1
player_837,100.76,42,32.89,4,58,48,0
player_838,24.04,33,57.55,1,7,45,0
player_839,8.49,50,33.56,1,1,43,0
player_840,5.41,48,43.11,1,5,2,1
player_841,7.42,43,64.42,1,39,6,1
player_842,77.72,51,51.5,2,63,46,1
player_843,21.02,44,39.04,2,18,13,1
player_844,152.62,54,43.24,5,16,52,1
player_845,91.11,44,50.79,1,24,25,0
player_846,116.59,42,56.21,2,76,5,0
player_847,67.38,63,33.98,4,91,1,0
player_848,51.09,45,52.98,1,16,45,1
player_849,16.36,50,43.6,1,94,36,1
player_850,33.25,49,34.23,0,58,34,0
player_851,54.74,49,52.64,3,81,55,1
player_852,64.58,46,37.97,2,66,17,0
player_853,11.69,42,34.03,1,68,45,0
player_854,28.58,44,45.95,1,92,50,1
player_855,31.24,46,47.02,1,2,52,1
player_856,30.29,49,43.42,4,67,27,1
player_857,13.27,55,32.3,1,3,16,1
player_858,107.78,45,61.8,1,51,17,0
player_859,27.82,45,53.54,3,69,31,1
player_860,14.19,54,51.1,2,39,20,1
player_861,109.51,48,35.56,1,54,58,0
player_862,91.17,43,40.0,4,12,46,1
player_863,37.1,46,30.61,2,45,57,1
player_864,22.69,51,41.4,3,14,50,1
player_865,6.79,46,32.08,1,3,54,0
player_866,48.43,52,38.11,2,94,5,0
player_867,21.38,60,69.14,2,20,43,0
player_868,32.63,58,71.49,3,19,17,1
player_869,103.23,54,44.87,4,92,24,0
player_870,20.08,49,40.32,2,68,8,1
player_871,46.96,47,54.26,0,46,20,0
player_872,57.28,46,42.47,4,30,21,1
player_873,76.11,59,57.48,0,41,21,0
player_874,30.81,58,47.96,2,18,57,0
player_875,28.35,63,59.12,0,32,19,1
player_876,27.82,58,58.86,1,66,54,0
player_877,43.75,49,38.39,2,42,3,1
player_878,88.64,46,41.95,3,41,45,0
player_879,26.81,42,48.43,3,84,49,0
player_880,1.74,52,62.52,2,77,36,1
player_881,61.77,54,62.33,4,97,25,1
player_882,35.09,66,45.11,2,96,21,1
player_883,48.51,47,43.47,1,85,23,1
player_884,7.08,58,51.57,1,40,28,0
player_885,21.45,45,47.92,1,16,48,0
player_886,58.33,49,50.12,2,88,12,0
player_887,10.3,46,46.62,0,31,33,0
player_888,46.89,41,21.75,2,53,20,0
player_889,32.42,45,47.14,2,59,22,1
player_890,17.74,47,44.86,4,86,11,1
player_891,16.48,37,44.68,3,25,51,1
player_892,13.38,47,49.89,1,67,22,1
player_893,34.95,51,31.59,0,37,58,1
player_894,38.1,43,51.17,1,36,15,1
player_895,24.73,62,39.24,2,4,33,1
player_896,12.61,43,28.57,1,19,53,1
player_897,45.92,50,52.0,1,1,30,0
player_898,62.54,49,50.47,4,28,38,0
player_899,52.01,52,27.65,2,37,14,0
player_900,119.68,43,30.27,0,56,29,0
player_901,28.83,55,32.61,2,21,30,0
player_902,82.93,58,29.13,2,87,38,1
player_903,19.28,57,39.02,2,42,4,0
player_904,16.66,55,51.3,0,27,43,0
player_905,36.6,47,51.28,1,33,1,1
player_906,95.34,40,40.03,2,25,46,1
player_907,26.35,54,27.81,3,42,29,1
player_908,7.07,40,47.83,4,42,1,0
player_909,61.73,53,50.66,3,28,18,0
player_910,31.36,46,38.4,2,14,58,1
player_911,41.66,48,34.51,4,11,34,1
player_912,17.45,58,45.15,3,19,22,0
player_913,36.34,55,35.8,1,30,10,1
player_914,8.28,47,24.14,2,50,0,1
player_915,108.87,53,31.93,1,84,17,0
player_916,69.72,41,36.87,5,42,45,0
player_917,35.12,42,56.86,0,89,23,1
player_918,60.56,54,36.52,2,98,14,0
player_919,19.33,53,38.5,1,75,50,0
player_920,67.63,43,46.93,2,43,51,0
player_921,25.42,55,47.1,1,65,26,0
player_922,23.96,42,30.91,2,13,59,1
player_923,14.25,63,41.95,2,17,6,1
player_924,45.51,40,58.92,1,18,0,0
player_925,33.96,42,48.64,3,12,18,1
player_926,84.71,50,51.41,2,96,18,0
player_927,12.74,49,50.99,5,76,31,1
player_928,45.66,49,35.14,1,13,9,0
player_929,74.35,42,55.94,2,83,3,0
player_930,38.61,42,37.55,3,64,40,1
player_931,25.02,55,39.61,3,77,20,1
player_932,37.87,41,40.92,1,3,35,1
player_933,80.24,54,58.05,1,12,2,1
player_934,80.22,39,60.41,1,3,40,1
player_935,30.38,40,29.78,2,14,46,1
player_936,79.29,53,49.36,0,16,43,1
player_937,32.75,61,20.97,2,25,26,1
player_938,60.09,57,53.4,1,39,47,0
player_939,49.54,52,36.27,3,11,48,0
player_940,24.21,42,49.36,5,51,8,0
player_941,14.74,64,51.33,6,8,27,1
player_942,75.67,49,32.57,1,61,48,1
player_943,90.06,53,54.18,2,94,31,1
player_944,44.88,40,37.72,1,32,38,1
player_945,32.71,53,24.78,3,46,20,0
player_946,11.22,49,47.12,5,85,43,1
player_947,74.36,50,48.38,3,14,52,1
player_948,41.2,47,54.56,1,60,56,0
player_949,27.09,57,31.73,1,26,17,1
player_950,61.27,61,22.57,1,40,1,0
player_951,9.26,42,39.7,2,26,40,1
player_952,13.6,47,41.87,2,87,28,1
player_953,18.72,52,34.31,2,53,31,0
player_954,48.44,42,36.04,2,92,13,1
player_955,38.19,46,41.14,2,23,6,1
player_956,52.55,50,24.42,1,54,4,1
player_957,70.98,50,36.97,4,11,1,1
player_958,53.89,43,50.82,5,40,33,1
player_959,110.39,43,57.02,0,11,20,1
player_960,70.87,58,30.86,3,32,42,1
player_961,30.32,44,44.45,2,5,58,1
player_962,21.33,43,61.28,4,79,19,1
player_963,31.05,53,52.11,2,81,30,1
player_964,55.21,42,48.64,2,14,1,0
player_965,23.31,58,32.3,2,58,19,0
player_966,56.28,39,58.89,1,62,41,0
player_967,51.88,45,38.78,1,47,14,1
player_968,14.54,54,38.21,2,73,38,0
player_969,69.97,50,50.97,2,63,48,1
player_970,43.74,50,42.05,0,14,31,0
player_971,106.88,50,48.75,4,79,22,0
player_972,32.83,51,52.59,2,80,52,1
player_973,26.1,51,51.47,3,12,42,1
player_974,12.86,45,40.01,0,41,41,1
player_975,12.67,45,62.96,3,59,8,1
player_976,64.38,57,80.92,2,59,30,0
player_977,99.88,42,46.3,1,16,22,1
player_978,30.71,48,57.6,0,22,36,0
player_979,29.16,53,50.2,2,58,47,1
player_980,35.17,39,42.91,2,75,22,1
player_981,73.23,30,47.14,2,96,33,1
player_982,14.66,67,39.22,0,8,17,0
player_983,39.87,46,37.57,2,47,52,1
player_984,65.39,59,37.87,1,32,47,0
player_985,48.02,50,48.06,2,34,8,0
player_986,0.92,44,52.93,5,39,29,0
player_987,54.08,59,46.03,2,55,27,0
player_988,48.35,50,44.29,1,92,26,1
player_989,82.87,56,52.56,2,79,59,1
player_990,94.7,44,33.04,3,97,22,1
player_991,80.12,42,35.89,2,76,33,1
player_992,35.32,38,43.92,1,29,52,1
player_993,6.72,55,37.12,2,54,42,1
player_994,29.0,53,56.58,1,82,32,0
player_995,34.47,53,32.92,1,63,28,1
player_996,99.05,46,39.07,3,38,16,0
player_997,17.6,49,40.49,1,90,31,1
player_998,9.55,38,49.04,0,32,58,1
player_999,23.43,48,40.46,1,100,7,0
player_1000,18.46,53,31.29,3,89,23,1
player_1001,8.61,47,51.2,2,41,50,0
player_1002,31.23,60,45.3,1,78,14,0
player_1003,35.51,51,39.87,3,81,6,0
player_1004,8.09,47,49.8,1,56,3,1
player_1005,25.97,58,58.41,1,46,19,0
player_1006,17.44,52,49.0,2,33,15,1
player_1007,36.39,51,42.14,4,66,32,0
player_1008,39.15,52,49.39,4,7,19,0
player_1009,17.44,51,30.3,4,88,29,1
player_1010,69.55,47,44.89,2,49,24,1
player_1011,33.89,48,45.18,3,28,38,1
player_1012,18.18,55,38.69,3,38,19,1
player_1013,7.53,47,61.68,2,68,14,1
player_1014,40.72,59,40.22,0,9,7,0
player_1015,48.27,47,50.68,2,21,23,0
player_1016,22.35,61,43.97,2,90,53,1
player_1017,37.27,51,32.64,2,54,54,1
player_1018,94.69,59,31.89,1,73,53,1
player_1019,62.27,45,39.42,3,29,42,0
player_1020,2.93,45,47.87,0,97,37,1
player_1021,18.0,49,27.15,0,90,43,0
player_1022,30.06,44,32.0,3,18,33,0
player_1023,35.36,46,38.91,1,19,3,0
player_1024,37.88,46,43.6,1,31,28,1
player_1025,46.1,67,45.58,5,68,2,0
player_1026,30.85,49,42.24,2,16,31,0
player_1027,33.82,54,39.44,0,89,25,0
player_1028,64.5,49,33.09,4,25,36,0
player_1029,41.31,54,48.07,2,46,11,0
player_1030,11.66,55,46.99,1,57,52,1
player_1031,36.22,48,58.46,1,97,8,0
player_1032,30.12,42,45.94,1,40,16,0
player_1033,4.53,46,43.47,4,95,37,1
player_1034,37.63,53,34.03,1,6,5,0
player_1035,13.22,50,44.14,1,25,23,0
player_1036,65.15,50,38.25,1,74,39,0
player_1037,45.62,48,41.58,2,78,37,0
player_1038,11.04,51,46.91,2,57,28,1
player_1039,63.14,52,48.86,0,59,45,1
player_1040,83.76,43,41.47,2,54,16,0
player_1041,27.29,48,50.04,0,36,2,0
player_1042,29.98,44,34.49,1,61,10,1
player_1043,58.96,48,68.13,2,29,55,1
player_1044,79.63,53,34.24,1,92,22,0
player_1045,6.2,61,36.64,3,58,50,0
player_1046,12.35,37,14.5,4,62,9,1
player_1047,23.81,44,28.08,2,43,36,1
player_1048,26.0,52,41.89,1,82,4,0
player_1049,57.79,47,42.82,1,65,48,1
player_1050,79.9,46,44.16,0,61,56,1
player_1051,83.92,44,49.28,1,3,45,1
player_1052,6.02,53,51.32,1,76,16,1
player_1053,16.56,36,47.36,0,100,11,0
player_1054,20.26,52,40.0,1,10,39,1
player_1055,16.49,48,34.25,2,83,15,0
player_1056,45.53,48,43.62,2,3,8,0
player_1057,49.52,56,36.44,2,29,12,0
player_1058,33.5,46,58.33,1,7,35,0
player_1059,31.1,61,45.85,0,35,19,0
player_1060,24.66,52,40.19,4,25,19,0
player_1061,27.09,38,32.54,2,84,24,0
player_1062,93.99,52,49.56,4,33,31,1
player_1063,54.76,57,47.38,3,91,26,1
player_1064,25.44,54,47.96,1,1,26,0
player_1065,30.64,47,40.47,3,47,32,0
player_1066,46.28,56,27.7,2,5,10,1
player_1067,11.03,41,50.57,2,88,17,0
player_1068,37.16,44,49.73,2,31,4,1
player_1069,52.67,45,38.43,3,97,35,0
player_1070,48.01,45,53.39,2,82,25,0
player_1071,16.85,47,51.46,0,66,3,0
player_1072,19.74,56,57.93,2,81,9,1
player_1073,3.9,45,50.43,4,37,9,0
player_1074,56.61,50,45.31,2,69,7,0
player_1075,120.68,60,55.05,1,14,37,0
player_1076,14.78,50,47.67,0,19,48,1
player_1077,70.61,47,51.91,1,79,30,0
player_1078,113.77,62,30.24,2,69,42,0
player_1079,22.7,47,50.75,1,51,30,0
player_1080,30.67,48,44.22,0,31,3,1
player_1081,40.32,45,52.19,1,87,40,0
player_1082,46.93,56,46.4,4,34,48,0
player_1083,41.94,48,46.66,2,48,31,1
player_1084,24.21,53,43.77,0,92,56,1
player_1085,52.1,39,30.28,1,30,1,0
player_1086,24.67,51,46.91,2,72,41,1
player_1087,44.05,45,48.78,2,19,18,1
player_1088,32.58,49,44.11,2,45,44,0
player_1089,5.31,54,51.25,2,64,33,1
player_1090,77.69,46,41.99,3,99,26,0
player_1091,20.2,46,35.99,1,11,39,1
player_1092,82.9,52,42.38,3,62,23,0
player_1093,68.71,52,54.36,0,34,21,0
player_1094,39.44,34,38.96,1,48,23,1
player_1095,48.68,40,51.37,3,88,23,1
player_1096,52.92,57,47.06,3,75,19,0
player_1097,28.49,48,42.6,2,53,24,1
player_1098,29.58,53,53.21,2,7,16,1
player_1099,51.13,57,42.29,2,76,43,1
player_1100,32.85,41,48.21,1,78,16,1
player_1101,24.27,42,57.56,1,84,43,1
player_1102,17.1,51,61.94,1,96,33,1
player_1103,44.99,42,38.17,1,34,6,1
player_1104,19.63,43,52.13,1,48,31,0
player_1105,60.93,60,58.53,0,88,30,0
player_1106,64.5,67,60.79,1,47,43,1
player_1107,48.41,51,42.52,3,37,10,1
player_1108,55.78,58,38.92,2,59,40,0
player_1109,48.52,42,50.03,1,29,52,0
player_1110,58.57,47,49.9,2,89,51,1
player_1111,56.85,51,34.15,2,21,2,1
player_1112,43.26,58,51.18,1,90,6,0
player_1113,69.3,49,53.49,3,100,45,0
player_1114,29.3,37,48.6,1,50,31,1
player_1115,17.56,52,47.21,3,94,30,1
player_1116,16.77,44,38.24,2,74,48,0
player_1117,26.0,58,32.03,5,82,34,0
player_1118,4.45,43,46.5,2,57,53,1
player_1119,39.15,51,46.25,3,88,15,1
player_1120,53.42,48,29.03,1,19,17,1
player_1121,63.87,48,49.11,3,87,16,0
player_1122,6.67,56,53.46,0,4,52,1
player_1123,17.26,48,48.26,4,55,16,1
player_1124,59.66,51,53.17,3,73,57,0
player_1125,28.58,50,45.51,4,80,24,0
player_1126,52.58,41,42.42,3,19,11,1
player_1127,10.48,48,56.7,2,53,42,0
player_1128,82.25,48,50.79,2,69,14,0
player_1129,9.67,48,35.6,2,21,53,1
player_1130,38.31,48,34.3,2,90,7,0
player_1131,39.05,43,57.5,2,89,30,1
player_1132,22.18,55,38.26,4,23,22,1
player_1133,47.21,45,41.13,4,58,14,1
player_1134,48.16,49,42.77,1,42,7,0
player_1135,44.53,45,62.76,4,87,10,1
player_1136,21.84,59,25.61,1,40,38,0
player_1137,18.42,48,48.43,1,37,16,0
player_1138,23.84,50,60.38,2,37,2,1
player_1139,16.29,57,53.16,0,83,49,1
player_1140,71.46,54,48.37,4,98,5,0
player_1141,25.56,54,36.47,3,33,56,0
player_1142,37.5,54,42.21,2,36,0,0
player_1143,59.5,55,46.22,2,70,50,0
player_1144,15.58,49,43.25,0,5,10,1
player_1145,9.26,51,53.22,1,31,0,1
player_1146,16.34,55,64.16,1,44,41,1
player_1147,40.58,61,46.87,0,41,17,1
player_1148,38.59,48,51.34,1,48,45,0
player_1149,44.47,53,44.57,3,24,2,1
player_1150,30.74,38,38.76,6,61,14,0
player_1151,1.69,38,50.42,1,68,3,1
player_1152,29.99,53,32.27,3,99,40,1
player_1153,64.99,52,50.14,0,60,31,0
player_1154,76.52,41,33.92,2,90,7,0
player_1155,35.68,50,53.43,1,26,38,0
player_1156,38.69,40,33.28,3,46,8,0
player_1157,51.89,52,51.73,4,29,40,0
player_1158,75.08,71,61.38,0,86,1,0
player_1159,33.35,59,40.97,1,60,51,0
player_1160,51.39,48,39.35,3,82,47,1
player_1161,21.04,40,43.84,3,76,46,1
player_1162,10.71,56,50.73,1,39,54,1
player_1163,22.95,53,28.78,0,57,7,0
player_1164,86.66,59,40.94,4,51,35,1
player_1165,52.12,42,57.82,1,8,30,1
player_1166,11.73,49,45.95,1,51,6,0
player_1167,53.81,61,39.1,2,62,32,0
player_1168,12.61,64,40.86,0,28,12,0
player_1169,44.03,41,53.26,2,67,24,0
player_1170,15.05,48,55.71,3,87,21,0
player_1171,11.09,44,50.26,2,19,15,0
player_1172,96.28,49,51.89,2,38,16,1
player_1173,25.55,42,33.49,1,63,15,0
player_1174,51.46,44,42.29,1,16,41,0
player_1175,34.4,45,51.49,2,13,22,1
player_1176,13.58,47,48.68,0,26,13,0
player_1177,27.77,65,45.65,4,91,17,0
player_1178,13.69,44,32.96,0,20,36,1
player_1179,142.49,48,47.33,1,73,37,1
player_1180,57.97,52,24.49,4,19,31,1
player_1181,33.92,48,44.2,3,27,20,1
player_1182,49.55,49,42.43,1,19,45,1
player_1183,55.43,44,33.04,2,12,19,1
player_1184,55.53,52,44.46,3,84,18,0
player_1185,53.9,46,32.92,2,43,36,1
player_1186,51.07,45,41.55,4,94,6,0
player_1187,36.03,38,28.87,3,47,58,1
player_1188,91.46,49,59.85,3,94,25,1
player_1189,37.77,43,21.41,1,8,4,1
player_1190,34.66,56,49.29,3,9,20,1
player_1191,38.01,44,26.35,2,70,4,0
player_1192,40.04,40,44.39,1,12,50,1
player_1193,6.73,56,50.61,0,67,37,0
player_1194,16.19,57,45.41,5,11,33,0
player_1195,30.74,52,43.33,2,59,29,0
player_1196,6.36,63,34.59,1,51,47,0
player_1197,33.88,50,38.67,1,71,26,1
player_1198,39.65,37,49.83,1,41,7,0
player_1199,10.23,40,37.59,0,56,40,1
player_1200,19.82,57,60.75,3,14,53,1
player_1201,78.58,53,49.91,1,97,30,1
player_1202,49.91,50,68.14,2,25,59,0
player_1203,47.92,49,33.34,5,90,34,1
player_1204,72.29,52,17.5,4,98,18,0
player_1205,16.47,59,42.89,0,59,52,0
player_1206,10.26,48,33.68,3,56,30,1
player_1207,65.88,45,49.16,2,17,19,0
player_1208,31.41,47,47.65,0,71,13,0
player_1209,16.09,51,56.1,1,80,0,1
player_1210,6.67,54,49.29,0,60,23,0
player_1211,38.33,59,29.96,2,72,7,1
player_1212,28.66,49,45.4,1,78,59,0
player_1213,24.93,51,54.52,1,33,49,1
player_1214,2.63,54,55.57,1,43,57,0
player_1215,90.67,52,44.9,3,4,51,0
player_1216,8.43,45,42.65,0,18,34,0
player_1217,26.91,41,62.5,2,40,30,0
player_1218,23.43,55,41.6,1,23,51,1
player_1219,50.96,49,53.93,2,8,34,0
player_1220,6.75,53,57.95,2,38,53,0
player_1221,46.75,43,57.75,3,12,35,1
player_1222,38.48,47,55.42,1,39,3,0
player_1223,19.0,56,51.83,1,4,26,1
player_1224,45.58,48,43.9,0,39,27,0
player_1225,33.83,40,52.72,2,32,7,1
player_1226,105.0,48,42.43,4,98,54,1
player_1227,28.64,43,55.39,2,75,1,0
player_1228,14.23,46,32.2,3,20,56,0
player_1229,47.08,54,44.76,4,100,23,0
player_1230,25.89,39,38.06,1,19,51,1
player_1231,33.32,57,27.6,3,2,26,0
player_1232,10.35,41,36.94,3,28,1,1
player_1233,51.5,43,26.31,2,19,29,0
player_1234,22.61,56,39.58,0,12,49,1
player_1235,40.68,57,46.77,2,63,38,1
player_1236,122.25,44,55.49,0,73,30,1
player_1237,27.35,52,40.49,0,1,30,1
player_1238,56.48,41,26.13,3,22,11,0
player_1239,28.87,54,42.46,1,77,38,1
player_1240,19.22,54,55.26,3,55,22,1
player_1241,80.41,53,26.45,1,7,30,1
player_1242,4.63,55,36.68,3,15,17,0
player_1243,66.7,60,43.0,2,30,55,1
player_1244,3.95,51,28.04,3,25,18,1
player_1245,62.1,62,37.37,2,84,41,1
player_1246,33.7,43,58.67,1,56,4,1
player_1247,14.27,62,51.83,1,67,18,0
player_1248,23.89,43,33.33,4,22,12,0
player_1249,54.38,48,52.81,4,29,17,0
player_1250,114.84,63,47.58,1,44,31,1
player_1251,7.06,46,62.59,0,46,20,1
player_1252,15.1,49,45.9,1,100,15,0
player_1253,9.43,61,36.01,3,16,48,1
