player_id,approx_ltv,ltv_segment
player_1196,34.59,Low
player_1197,38.67,Low
player_1198,49.83,Medium
player_1199,0.0,Low
player_1200,182.25,Very High
player_1201,49.91,Medium
player_1202,136.28,Very High
player_1203,166.70000000000002,Very High
player_1204,70.0,Medium
player_1205,0.0,Low
player_1206,101.03999999999999,High
player_1207,98.32,High
player_1208,0.0,Low
player_1209,56.1,Medium
player_1210,0.0,Low
player_1211,59.92,Medium
player_1212,45.4,Medium
player_1213,54.52,Medium
player_1214,55.57,Medium
player_1215,134.7,Very High
player_1216,0.0,Low
player_1217,125.0,High
player_1218,41.6,Low
player_1219,107.86,High
player_1220,115.9,High
player_1221,173.25,Very High
player_1222,55.42,Medium
player_1223,51.83,Medium
player_1224,0.0,Low
player_1225,105.44,High
player_1226,169.72,Very High
player_1227,110.78,High
player_1228,96.60000000000001,High
player_1229,179.04,Very High
player_1230,38.06,Low
player_1231,82.80000000000001,High
player_1232,110.82,High
player_1233,52.62,Medium
player_1234,0.0,Low
player_1235,93.54,High
player_1236,0.0,Low
player_1237,0.0,Low
player_1238,78.39,Medium
player_1239,42.46,Low
player_1240,165.78,Very High
player_1241,26.45,Low
player_1242,110.03999999999999,High
player_1243,86.0,High
player_1244,84.12,High
player_1245,74.74,Medium
player_1246,58.67,Medium
player_1247,51.83,Medium
player_1248,133.32,Very High
player_1249,211.24,Very High
player_1250,47.58,Medium
player_1251,0.0,Low
player_1252,45.9,Medium
player_1253,108.03,High
player_1254,96.96000000000001,High
player_1255,144.78,Very High
player_1256,44.06,Medium
player_1257,49.37,Medium
player_1258,187.7,Very High
player_1259,0.0,Low
player_1260,113.56,High
player_1261,94.1,High
player_1262,54.96,Medium
player_1263,95.98,High
player_1264,141.57,Very High
player_1265,119.78999999999999,High
player_1266,114.16,High
player_1267,39.08,Low
player_1268,0.0,Low
player_1269,70.72,Medium
player_1270,53.4,Medium
player_1271,86.16,High
player_1272,100.3,High
player_1273,0.0,Low
player_1274,70.98,Medium
player_1275,74.66,Medium
player_1276,47.54,Medium
player_1277,46.27,Medium
player_1278,42.11,Low
player_1279,188.9,Very High
player_1280,31.89,Low
player_1281,153.96,Very High
player_1282,34.81,Low
player_1283,147.27,Very High
player_1284,59.9,Medium
player_1285,136.8,Very High
player_1286,172.23,Very High
player_1287,49.22,Medium
player_1288,91.68,High
player_1289,110.58,High
player_1290,77.5,Medium
player_1291,37.98,Low
player_1292,48.39,Medium
player_1293,81.82,High
player_1294,113.25,High
player_1295,126.92,High
player_1296,34.42,Low
player_1297,160.59,Very High
player_1298,53.23,Medium
player_1299,141.1,Very High
player_1300,55.85,Medium
player_1301,0.0,Low
player_1302,108.5,High
player_1303,0.0,Low
player_1304,50.4,Medium
player_1305,87.34,High
player_1306,202.70999999999998,Very High
player_1307,114.66,High
player_1308,54.01,Medium
player_1309,71.56,Medium
player_1310,236.07,Very High
player_1311,129.21,Very High
player_1312,0.0,Low
player_1313,0.0,Low
player_1314,60.6,Medium
player_1315,0.0,Low
player_1316,74.6,Medium
player_1317,0.0,Low
player_1318,192.04,Very High
player_1319,38.9,Low
player_1320,84.94,High
player_1321,29.06,Low
player_1322,86.98,High
player_1323,46.36,Medium
player_1324,223.0,Very High
player_1325,134.22,Very High
player_1326,51.95,Medium
player_1327,42.49,Low
player_1328,65.71,Medium
player_1329,45.87,Medium
player_1330,136.89000000000001,Very High
player_1331,35.88,Low
player_1332,0.0,Low
player_1333,49.22,Medium
player_1334,0.0,Low
player_1335,40.47,Low
player_1336,93.82,High
player_1337,120.18,High
player_1338,260.76,Very High
player_1339,56.64,Medium
player_1340,103.86,High
player_1341,33.86,Low
player_1342,167.68,Very High
player_1343,23.91,Low
player_1344,101.7,High
player_1345,43.53,Medium
player_1346,103.32,High
player_1347,85.24,High
player_1348,37.05,Low
player_1349,80.68,High
player_1350,60.45,Medium
player_1351,290.95,Very High
player_1352,89.44,High
player_1353,242.44,Very High
player_1354,55.73,Medium
player_1355,80.64,High
player_1356,76.92,Medium
player_1357,71.58,Medium
player_1358,42.91,Medium
player_1359,52.88,Medium
player_1360,79.56,Medium
player_1361,106.64999999999999,High
player_1362,60.52,Medium
player_1363,100.52,High
player_1364,44.5,Medium
player_1365,93.12,High
player_1366,53.05,Medium
player_1367,0.0,Low
player_1368,46.92,Medium
player_1369,53.08,Medium
player_1370,56.26,Medium
player_1371,0.0,Low
player_1372,223.04,Very High
player_1373,46.29,Medium
player_1374,295.38,Very High
player_1375,66.5,Medium
player_1376,0.0,Low
player_1377,64.14,Medium
player_1378,61.65,Medium
player_1379,51.5,Medium
player_1380,106.94,High
player_1381,40.46,Low
player_1382,0.0,Low
player_1383,29.61,Low
player_1384,86.36,High
player_1385,49.87,Medium
player_1386,108.44,High
player_1387,31.47,Low
player_1388,41.64,Low
player_1389,0.0,Low
player_1390,88.04,High
player_1391,42.88,Low
player_1392,199.24,Very High
player_1393,203.04,Very High
player_1394,118.83,High
player_1395,107.46,High
player_1396,32.94,Low
player_1397,141.52,Very High
player_1398,0.0,Low
player_1399,85.96,High
player_1400,175.8,Very High
player_1401,225.55,Very High
player_1402,35.34,Low
player_1403,46.98,Medium
player_1404,26.38,Low
player_1405,0.0,Low
player_1406,40.87,Low
player_1407,50.59,Medium
player_1408,174.12,Very High
player_1409,48.56,Medium
player_1410,78.66,Medium
player_1411,153.39000000000001,Very High
player_1412,100.68,High
player_1413,111.78,High
player_1414,108.14999999999999,High
player_1415,100.56,High
player_1416,102.06,High
player_1417,42.78,Low
player_1418,62.94,Medium
player_1419,0.0,Low
player_1420,37.4,Low
player_1421,162.0,Very High
player_1422,87.42,High
player_1423,0.0,Low
player_1424,0.0,Low
player_1425,84.68,High
player_1426,62.17,Medium
player_1427,50.82,Medium
player_1428,93.39,High
player_1429,89.12,High
player_1430,61.8,Medium
player_1431,123.76,High
player_1432,58.27,Medium
player_1433,61.9,Medium
player_1434,0.0,Low
player_1435,67.76,Medium
player_1436,109.62,High
player_1437,34.79,Low
player_1438,0.0,Low
player_1439,36.11,Low
player_1440,126.63,High
player_1441,0.0,Low
player_1442,50.84,Medium
player_1443,55.43,Medium
player_1444,145.02,Very High
player_1445,0.0,Low
player_1446,0.0,Low
player_1447,53.13,Medium
player_1448,240.9,Very High
player_1449,26.31,Low
player_1450,60.26,Medium
player_1451,83.07000000000001,High
player_1452,74.88,Medium
player_1453,107.5,High
player_1454,63.54,Medium
player_1455,116.13,High
player_1456,45.72,Medium
player_1457,27.8,Low
player_1458,188.16,Very High
player_1459,56.14,Medium
player_1460,72.52,Medium
player_1461,89.66,High
player_1462,0.0,Low
player_1463,33.27,Low
player_1464,105.8,High
player_1465,107.49,High
player_1466,92.48,High
player_1467,87.04,High
player_1468,170.13,Very High
player_1469,94.36,High
player_1470,22.49,Low
player_1471,137.60999999999999,Very High
player_1472,231.5,Very High
player_1473,98.84,High
player_1474,39.27,Low
player_1475,59.28,Medium
player_1476,117.32,High
player_1477,42.51,Low
player_1478,121.86,High
player_1479,88.4,High
player_1480,43.64,Medium
player_1481,47.08,Medium
player_1482,107.86,High
player_1483,40.81,Low
player_1484,0.0,Low
player_1485,55.27,Medium
player_1486,51.8,Medium
player_1487,55.75,Medium
player_1488,255.2,Very High
player_1489,132.09,Very High
player_1490,80.02,Medium
player_1491,92.4,High
player_1492,48.13,Medium
player_1493,0.0,Low
player_1494,105.62,High
player_1495,170.96,Very High
player_1496,137.92,Very High
player_1497,176.88,Very High
player_1498,0.0,Low
player_1499,87.92,High
player_1500,0.0,Low
player_1501,114.74,High
player_1502,116.36,High
player_1503,89.92,High
player_1504,77.85,Medium
player_1505,101.88,High
player_1506,44.91,Medium
player_1507,108.35999999999999,High
player_1508,84.04,High
player_1509,61.55,Medium
player_1510,120.93,High
player_1511,45.42,Medium
player_1512,47.85,Medium
player_1513,106.05000000000001,High
player_1514,76.78,Medium
player_1515,84.46,High
player_1516,0.0,Low
player_1517,107.56,High
player_1518,33.93,Low
player_1519,135.32999999999998,Very High
player_1520,76.39999999999999,Medium
player_1521,88.62,High
player_1522,96.86,High
player_1523,46.53,Medium
player_1524,64.78,Medium
player_1525,115.44,High
player_1526,41.5,Low
player_1527,85.64,High
player_1528,250.6,Very High
player_1529,125.4,High
player_1530,111.56,High
player_1531,39.94,Low
player_1532,0.0,Low
player_1533,108.54,High
player_1534,47.01,Medium
player_1535,104.84,High
player_1536,0.0,Low
player_1537,37.91,Low
player_1538,106.56,High
player_1539,262.04999999999995,Very High
player_1540,96.72,High
player_1541,31.17,Low
player_1542,95.14,High
player_1543,127.2,High
player_1544,95.46,High
player_1545,118.08,High
player_1546,55.019999999999996,Medium
player_1547,55.78,Medium
player_1548,0.0,Low
player_1549,151.85999999999999,Very High
player_1550,219.84,Very High
player_1551,96.16,High
player_1552,109.52,High
player_1553,119.24,High
player_1554,111.93,High
player_1555,57.28,Medium
player_1556,119.72,High
player_1557,66.33,Medium
player_1558,78.9,Medium
player_1559,44.82,Medium
player_1560,53.84,Medium
player_1561,125.01,High
player_1562,47.18,Medium
player_1563,104.88,High
player_1564,0.0,Low
player_1565,147.18,Very High
player_1566,159.81,Very High
player_1567,104.1,High
player_1568,147.84,Very High
player_1569,142.35000000000002,Very High
player_1570,102.76,High
player_1571,0.0,Low
player_1572,41.63,Low
player_1573,37.6,Low
player_1574,0.0,Low
player_1575,84.98,High
player_1576,0.0,Low
player_1577,0.0,Low
player_1578,166.35000000000002,Very High
player_1579,0.0,Low
player_1580,46.21,Medium
player_1581,66.01,Medium
player_1582,243.9,Very High
player_1583,121.94,High
player_1584,47.79,Medium
player_1585,81.7,High
player_1586,41.31,Low
player_1587,49.11,Medium
player_1588,141.18,Very High
player_1589,57.48,Medium
player_1590,208.38,Very High
player_1591,109.98,High
player_1592,93.74,High
player_1593,152.10000000000002,Very High
player_1594,202.68,Very High
player_1595,95.34,High
player_1596,81.92,High
player_1597,200.25,Very High
player_1598,243.05,Very High
player_1599,71.48,Medium
player_1600,44.34,Medium
player_1601,61.57,Medium
player_1602,197.39999999999998,Very High
player_1603,0.0,Low
player_1604,124.92,High
player_1605,111.58,High
player_1606,49.57,Medium
player_1607,161.04,Very High
player_1608,113.12,High
player_1609,349.75,Very High
player_1610,26.4,Low
player_1611,150.9,Very High
player_1612,0.0,Low
player_1613,138.0,Very High
player_1614,41.59,Low
player_1615,94.12,High
player_1616,70.56,Medium
player_1617,29.66,Low
player_1618,0.0,Low
player_1619,41.49,Low
player_1620,85.88,High
player_1621,37.18,Low
player_1622,49.57,Medium
player_1623,95.58,High
player_1624,94.14,High
player_1625,73.96,Medium
player_1626,72.66,Medium
player_1627,46.13,Medium
player_1628,34.54,Low
player_1629,145.41,Very High
player_1630,0.0,Low
player_1631,169.56,Very High
player_1632,116.37,High
player_1633,120.9,High
player_1634,51.13,Medium
player_1635,74.12,Medium
player_1636,0.0,Low
player_1637,57.6,Medium
player_1638,38.17,Low
player_1639,80.32,Medium
player_1640,96.66,High
player_1641,111.74,High
player_1642,43.88,Medium
player_1643,195.16,Very High
player_1644,351.96,Very High
player_1645,0.0,Low
player_1646,68.84,Medium
player_1647,56.7,Medium
player_1648,154.17000000000002,Very High
player_1649,121.28,High
player_1650,182.85000000000002,Very High
player_1651,104.06,High
player_1652,149.46,Very High
player_1653,175.32,Very High
player_1654,0.0,Low
player_1655,96.1,High
player_1656,167.85000000000002,Very High
player_1657,0.0,Low
player_1658,44.65,Medium
player_1659,0.0,Low
player_1660,168.14999999999998,Very High
player_1661,77.1,Medium
player_1662,0.0,Low
player_1663,120.89999999999999,High
player_1664,139.5,Very High
player_1665,0.0,Low
player_1666,46.86,Medium
player_1667,170.73,Very High
player_1668,92.12,High
player_1669,58.32,Medium
player_1670,37.52,Low
player_1671,146.02,Very High
player_1672,37.42,Low
player_1673,50.36,Medium
player_1674,58.99,Medium
player_1675,63.09,Medium
player_1676,46.83,Medium
player_1677,54.09,Medium
player_1678,178.36,Very High
player_1679,75.56,Medium
player_1680,134.82,Very High
player_1681,154.76,Very High
player_1682,178.41,Very High
player_1683,63.25,Medium
player_1684,47.33,Medium
player_1685,292.08,Very High
player_1686,175.25,Very High
player_1687,57.93,Medium
player_1688,0.0,Low
player_1689,29.15,Low
player_1690,109.96,High
player_1691,50.39,Medium
player_1692,68.3,Medium
player_1693,88.88,High
player_1694,0.0,Low
player_1695,103.5,High
player_1696,126.78,High
player_1697,36.93,Low
player_1698,76.66,Medium
player_1699,48.07,Medium
player_1700,107.5,High
player_1701,100.04,High
player_1702,67.88,Medium
player_1703,0.0,Low
player_1704,30.34,Low
player_1705,60.85,Medium
player_1706,124.66,High
player_1707,87.76,High
player_1708,0.0,Low
player_1709,50.36,Medium
player_1710,79.4,Medium
player_1711,209.94,Very High
player_1712,84.27,High
player_1713,175.85999999999999,Very High
player_1714,0.0,Low
player_1715,118.38,High
player_1716,149.82,Very High
player_1717,40.83,Low
player_1718,85.14,High
player_1719,0.0,Low
player_1720,266.6,Very High
player_1721,0.0,Low
player_1722,112.44,High
player_1723,107.10000000000001,High
player_1724,31.79,Low
player_1725,143.52,Very High
player_1726,93.27,High
player_1727,115.1,High
player_1728,194.92,Very High
player_1729,17.09,Low
player_1730,39.72,Low
player_1731,0.0,Low
player_1732,22.58,Low
player_1733,107.42,High
player_1734,151.82999999999998,Very High
player_1735,55.42,Medium
player_1736,47.15,Medium
player_1737,169.77,Very High
player_1738,50.31,Medium
player_1739,110.96,High
player_1740,52.26,Medium
player_1741,107.26,High
player_1742,0.0,Low
player_1743,160.76,Very High
player_1744,109.68,High
player_1745,51.31,Medium
player_1746,0.0,Low
player_1747,99.96000000000001,High
player_1748,132.69,Very High
player_1749,43.13,Medium
player_1750,50.71,Medium
player_1751,53.81,Medium
player_1752,146.46,Very High
player_1753,83.24,High
player_1754,71.88,Medium
player_1755,80.38,High
player_1756,90.64,High
player_1757,189.48,Very High
player_1758,62.92,Medium
player_1759,72.84,Medium
player_1760,0.0,Low
player_1761,90.82,High
player_1762,109.64999999999999,High
player_1763,104.72,High
player_1764,65.26,Medium
player_1765,68.62,Medium
player_1766,109.42,High
player_1767,0.0,Low
player_1768,94.84,High
player_1769,0.0,Low
player_1770,0.0,Low
player_1771,49.16,Medium
player_1772,145.05,Very High
player_1773,349.92,Very High
player_1774,133.29,Very High
player_1775,190.16,Very High
player_1776,67.08,Medium
player_1777,163.07999999999998,Very High
player_1778,46.22,Medium
player_1779,98.4,High
player_1780,52.06,Medium
player_1781,99.18,High
player_1782,40.13,Low
player_1783,113.68,High
player_1784,0.0,Low
player_1785,44.2,Medium
player_1786,104.06,High
player_1787,100.02,High
player_1788,122.58,High
player_1789,55.7,Medium
player_1790,111.36,High
player_1791,43.24,Medium
player_1792,67.22,Medium
player_1793,0.0,Low
player_1794,0.0,Low
player_1795,112.3,High
player_1796,0.0,Low
player_1797,218.24,Very High
player_1798,98.64,High
player_1799,47.72,Medium
player_1800,0.0,Low
player_1801,36.95,Low
player_1802,148.2,Very High
player_1803,102.08,High
player_1804,48.14,Medium
player_1805,31.78,Low
player_1806,234.16,Very High
player_1807,84.8,High
player_1808,0.0,Low
player_1809,52.68,Medium
player_1810,33.24,Low
player_1811,0.0,Low
player_1812,72.56,Medium
player_1813,170.85000000000002,Very High
player_1814,135.45,Very High
player_1815,111.92,High
player_1816,20.34,Low
player_1817,0.0,Low
player_1818,33.04,Low
player_1819,55.34,Medium
player_1820,81.24,High
player_1821,34.28,Low
player_1822,124.77000000000001,High
player_1823,83.52,High
player_1824,226.35000000000002,Very High
player_1825,0.0,Low
player_1826,33.63,Low
player_1827,44.74,Medium
player_1828,0.0,Low
player_1829,0.0,Low
player_1830,78.48,Medium
player_1831,291.0,Very High
player_1832,103.66,High
player_1833,36.86,Low
player_1834,36.24,Low
player_1835,195.48,Very High
player_1836,44.82,Medium
